file,uri,title,description,eqf_level_id
data/nlqf/6573eeaf-91c1-4e10-bb91-5e630fdb0d29.json,http://purl.s-bb.nl/data/6573eeaf-91c1-4e10-bb91-5e630fdb0d29,Logistiek supervisor,"The logistics supervisor works both from the office and on the shop floor of different types of companies. He manages the work process and has a lot of contact with team leaders, colleagues from other teams and his manager. In addition, he ensures an efficient and cost-conscious way of working. He can make proposals to improve the logistics policy as he sees fit. He ensures that work, availability and capacities of employees are optimally aligned. The logistics supervisor has a guiding but also an executive role. He is responsible for his own tasks and the results of his teams.

The most important activities of a Logistics supervisor are: Core task B1-K1 Controls the logistics process Controls logistics activities Monitors the logistics process Organizes and conducts work consultations Monitors maintenance of materials and equipment Core task B1-K2 Provides input for logistics policy Makes a proposal for the department plan Makes a proposal for the department budget Makes proposals for improvement with regard to the logistics process Reports and advises on the implementation of the logistics process Core task B1-K3 Implements the personnel policy Advises on personnel requirements Assists with the recruitment and selection of employees Assists with supervision and assessing employees Core task B1-K4 Maintains business relationships Manages relationships Handles complaints",4
data/nlqf/bb9cfed7-bb07-48ff-97da-963058bc3880.json,http://purl.s-bb.nl/data/bb9cfed7-bb07-48ff-97da-963058bc3880,Maritiem officier kleine schepen technisch,"The Small Vessel Maritime Officer technically works on merchant ships with a size less than 3000 GT and/or power up to 3000kW or on fishing vessels. He is mainly engaged in complex technical work. In addition to work on board, he supports work from shore. He solves malfunctions and is always alert to potentially unsafe situations. The small ships technical maritime officer works with a small team of officers and crew members and is responsible for the performance of his own work. He also has an organizing and controlling role and guides his team. He is partly responsible for their work result.

The most important technical tasks of a Maritime officer small ships are: Core task B1-K1 Performs the nautical tasks at operational level A-II/1 Navigation at the operational level Cargo handling and stowage at the operational level Core task B1-K2 Performs the technical performs tasks at operational level A-III/1 Marine engineering at the operational level Electrical, electronic and control engineering at the operational level Maintenance and repair at the operational level Core task B1-K3 Performs operational tasks at operational level A-II/1 and A-III/1 Controlling the operation of the ship and care for persons on board at the operational level Core task B1-K4 Performs safety and communication tasks Acts in case of calamities and accidents on board (Basic Training) Manages and is in charge of rescue craft (Survival Craft & Rescue boats other than fast rescue boats) Provides first aid in case of accidents on board (Medical First Aid) Organizes fire combat operations on board (Advanced Fire Fighting) Performs the security of the ship (Designated Security Duties) Performs maritime communication (Marcom A) Core task P3-K1 Performs the technical tasks at management level A-III/3 Marine engineering at the management level Electrical, electronic and control engineering at the management level Maintenance and repair at the management level Controlling the operation of the ship and care for persons on board at the management level",3
data/nlqf/f6eb0a2d-b8bc-46b8-9aa1-b38d23dc8d94.json,http://purl.s-bb.nl/data/f6eb0a2d-b8bc-46b8-9aa1-b38d23dc8d94,Verzorgende-IG (Gewijzigd 2020),"The caring IG works in care and welfare with a variety of care recipients and situations. She can work in all branches of nursing and care: nursing homes and home care (VT), care for the disabled (GHZ), mental health care (GGZ) and maternity care (KZ). The caring IG provides the necessary care and support in situations where the care recipient needs professional care and/or can no longer take control. The care and support is aimed at the wishes of the care recipient, with a focus on prevention, recovery, maintenance and the promotion of functioning. The activities of the care IG vary from taking care of the individual plan of the care recipient and advising and instructing on prevention to carrying out care/supervision activities and technical nursing activities.

The most important activities of a Care IG are: Core task B1-K1 Providing care and support Recognizes the state of health in the somatic and psychosocial field (Health promoter) Advises and instructs on prevention (Health promoter) Partly takes care of the individual plan of the care recipient ( Care provider) Carries out care/supervision activities (Care provider) Performs technical nursing activities (Care provider) Communicates with the care recipient and the social network (Communicator) Coordinates the care provision with the care recipient and those involved (Organiser) Responds to unforeseen and crisis situations (Organiser) Core task B1-K2 Working on organizational and professional tasks Ensures professional development (Reflective EBP professional) Collaborates with other professional groups in the chain (Collaboration partner) Contributes to good quality of care (Professional and quality promoter)",3
data/nlqf/8e2680ba-38a2-4bf2-9431-ad7c04c8f1bb.json,http://purl.ncpnlqf.nl/data/nl-qualifications/8e2680ba-38a2-4bf2-9431-ad7c04c8f1bb,Operationeel Manager Logistiek,"The operational logistics manager works in a dynamic (international) environment within the transport and logistics sector. An environment in which parties are increasingly looking for economies of scale, cooperation and expansion of their services. In addition, unexpected events affect the environment in which the operational manager operates. Think of the global shipping crisis due to the pandemic, sanctions, escalating costs, increasing customer expectations, capacity problems, sustainability requirements and technological innovation. The position of Operational Manager Logistics is complex because he has to combine the supervision of the execution of work with personnel responsibilities. Moreover, he is in direct contact with (potential) customers. He has a service-oriented attitude, but also weighs the costs of this attitude against the benefits. He is flexible: he shows initiatives where appropriate and can improvise. He is communicative; both orally and in writing. He is assertive and also representative. He works result-oriented and makes rational choices about ideas, problems and solutions, implementation variants, and money and time expenditure. He takes account of sustainability and social developments in the performance of his duties. Finally, he must be stress-resistant and be able to maintain an overview (a helicopter view). In the performance of his duties, the Operational Manager Logistics fulfills an exemplary function towards the employees as well as a representative function towards (potential) clients.

The Learning Outcomes of the Logistics Operational Manager are included in the Teaching and Examination Regulations. Interested parties can request a copy of the OER by sending an email to: info@skillmenu.nl",4
data/nlqf/0d7e168f-9c3c-4d7f-b392-f76772f7c7c1.json,http://purl.s-bb.nl/data/0d7e168f-9c3c-4d7f-b392-f76772f7c7c1,Natuursteenbewerker ambachtelijk (Gewijzigd 2016),"The natural stone worker crafts natural stone for various purposes, such as for funerary monuments. He mainly works in a workshop, in a cemetery or on a construction site. The work is manual and he knows exactly which method to use for each type of stone. Products he works on include, for example, natural stones with letters or ornaments in them. The artisan natural stone worker receives assignments from his immediate superior and usually works together with a colleague. He works independently on the tasks assigned to him and is responsible for proper execution. He is also partly responsible for the final product.

The most important activities of a natural stone worker according to traditional methods are: Core task B1-K1 Processes and assembles mechanically Processes natural stone mechanically Assembles natural stone components Core task P2-K1 Processes and processes natural stone Sets up the workplace Chops natural stone Sets natural stone Tidy up the workplace",2
data/nlqf/da8b1d93-02f5-4d69-91cf-4acf3b099d8e.json,http://purl.s-bb.nl/data/da8b1d93-02f5-4d69-91cf-4acf3b099d8e,Assistent-manager internationale handel (Gewijzigd 2016),"The assistant international trade manager works in various industries. He is flexible, handles different cultures well and accurately applies laws and regulations on import and export. He draws up export and marketing plans. He responds to the wishes of the customer and combines this with commercial insight to achieve his sales targets. In addition, he masters several modern foreign languages, including English. The assistant international trade manager has an executive, coordinating and controlling role. He is responsible for his own range of tasks and is accountable to his manager.

The most important activities of an assistant international trade manager are: Core task B1-K1 Researches the market and makes proposals for commercial policy Collects customer, product and market information Makes proposals for sales policy, marketing policy and/or marketing Core task B1-K2 Conducts the sales process Prepares the sales process Acquires customers and/or orders Conducts sales talks Makes an offer with price calculation Takes care of the (internal) order process Core task B1-K3 Provides relationship management and customer service Maintains customer contact and carries out after sales Handles complaints Conducts promotional activities Performs webcare activities Core task P5-K1 Organizes and carries out import and export activities Supports the tender process for (import) suppliers Draws up and manages import and export documents Supervises import and export orders and coordinates the shipment/transport Contributes to optimizing import and export exp ort processes Core task P5-K2 Draws up an export/marketing plan Maps export markets Draws up an export plan Assists in the selection of intermediaries",4
data/nlqf/a19f62db-25e7-47e9-a914-56a515951dcd.json,http://purl.s-bb.nl/data/a19f62db-25e7-47e9-a914-56a515951dcd,Podium- en evenemententechnicus Licht (Gewijzigd 2016),"The stage and event lighting technician builds up the lighting installation at an event. During production, he ensures that the operation of the installation proceeds according to plan. He coordinates this with the client and ensures that the light matches the content of the event as closely as possible. He follows the script, but also easily responds to unforeseen situations and can quickly come up with solutions. He always works together with the client. The stage and event technician lighting is responsible for his own choices and actions, and is therefore partly responsible for the end result.

The most important activities of a Stage and Event Technician Light are: Core task B1-K1 Realize production Checks the operation of the installation and equipment Operates equipment Realizes (floor) changes Core task B1-K2 Technical preparation for production Collects the necessary equipment and materials and makes them ready for use Transports the materials to the place of construction Set up the production location and builds up Places, hooks up and connects equipment and resources Keeps technology and supplies operational Rehearses technology for presentation Core task B1-K3 Prepare production Maintains its network Collects information about production Core task P4-K1 Organizes production Advises client on technical possibilities Arranges (financial) administrative matters Develops a light and/or image plan for production Plans the work Coordinates work Sends employees to Core task P4-K2 Ensures production technology Arranges light and/or visual equipment Delivers light and/or visual installation Dealts with disturbances during the performance",4
data/nlqf/13e450d1-967c-4877-8c9d-99c300a56cf8.json,http://purl.s-bb.nl/data/13e450d1-967c-4877-8c9d-99c300a56cf8,Meubelstoffeerder (Gewijzigd 2023),"The furniture upholsterer works at an (industrial) upholstery company or in a furniture factory. He/she often works on series. For example, an assignment from a company that wants to furnish a meeting room. Or a large department store that wants to include a new piece of furniture in its range. The furniture upholsterer works with various filling and upholstery materials, hand tools and with sewing and overlocking machines.

The most important activities of a Furniture Upholsterer are: Core task B1-K1 Upholstering furniture Preparing upholstering of furniture Preparing the hull construction Sawing and/or cutting and applying filling materials Cutting and/or cutting upholstery materials Locking or shaping and stitching the cover/upholstery Applying upholstery materials and preparing furniture Complete upholstery work",2
data/nlqf/7d85c5e5-6f98-4132-88b1-2a7fa7f03b1e.json,http://purl.s-bb.nl/data/7d85c5e5-6f98-4132-88b1-2a7fa7f03b1e,Glaszetter,"The glazier works for various clients, both in homes and in larger buildings such as hospitals or office buildings. He knows the techniques in the field of glass mounting and works accurately and result-oriented. He has a flexible attitude; his work takes place both outdoors and indoors, and sometimes at height. The glazier can empathize with the customer and the customer's question, and is responsible for a good representation of his company. He can work both independently and in collaboration, and coordinates his work with his manager or the team leader.

The most important activities of a Glazier are: Core task B1-K1 Carries out glazing work Prepares glazing work Prepares frames Apply glazing systems Performs clean-up work Delivers glazing work",2
data/nlqf/78aff6a2-7673-417a-8672-b50bcab5dcd6.json,http://purl.s-bb.nl/data/78aff6a2-7673-417a-8672-b50bcab5dcd6,Mediaredactiemedewerker (Gewijzigd 2023),"The Media Editor creates, collects and publishes content for media productions. Specific aspects are: writing text messages, conducting interviews and making recordings.

The most important activities of a media editor are: Core task B1-K1 Prepares the media assignment Discusses the media assignment with the client Determines purpose, target group and media possibilities Researches the subject/theme Makes a plan and organizes the work Prepares interviews Prepares recordings Core task B1-K2 Creates, collects and edits content Writes and checks text messages Conducts interviews Makes recordings Edits recordings Collects all content and combines parts into a (cross-media) production Core task B1-K3 Publishes and manages content Publishes content Manages content Analyzes reach and effect of content",4
data/nlqf/4572a1bf-c562-4eba-9e6d-5b6c6e180b8d.json,http://purl.s-bb.nl/data/4572a1bf-c562-4eba-9e6d-5b6c6e180b8d,Vakbekwaam hovenier (Gewijzigd 2016),"The starting professional gardener focuses on the construction and maintenance of greenery in private gardens, but also in gardens of institutions and city greenery. Because the green has a social function, attention to functionality and some sense of aesthetics is important. The starting professional gardener has an eye for detail, which is reflected in the level of finish, the execution of the work and customer contact. When interacting with the customer, it is important that he has solid professional knowledge. The starting professional gardener thinks ahead and keeps an eye on the big picture. The starting professional gardener pays attention to sustainability. In the case of large green areas such as parks and verge management, he pays particular attention to ecological green management.

The most important activities of a professional landscape gardener are: Core task B1-K1 Carrying out work for construction/design and maintenance/management of nature, soil and water Takes care of nature, soil and water Uses tools for construction/design and management/ maintenance Communicates with customers, guests, the public and/or third parties Carries out preparatory and final work related to construction/furnishing and maintenance/management Core task P4-K1 Execute and supervise construction and maintenance of gardens and/or parks Lays out gardens and/or parks Carries out maintenance out to gardens and/or parks Supervises employees in the technical field Monitors the planning at the execution location",3
data/nlqf/1d8ce61f-77dd-4ae6-be04-a8019f2ed17a.json,http://purl.s-bb.nl/data/1d8ce61f-77dd-4ae6-be04-a8019f2ed17a,Opperman bestratingen (Gewijzigd 2022),"The paving chief usually works on streets and sidewalks, but also on gardens, industrial estates, parks and playgrounds. He works in public spaces, such as shopping centers and residential areas, where he has to deal with local residents, passers-by and traffic. He sets up traffic barriers, installs hard surfaces and helps with the planning of the work. He also carries out paving work such as (re)placing and applying tires, gullies, street pots, pit edges, gutters and pavements. The paving chief often performs the same activities as a paver; however, he never has the final responsibility.

The most important activities of an Opperman paving are: Core task B1-K1 Carry out basic civil engineering work Set up and maintain the traffic barrier Set up the work area and maintain it Dimensioning Carry out preparatory work Laying surfacing Bring the work area into an agreed state Core task P3-K1 Carry out street work Foundation checking and paving Tires and gullies, street pots and pit edges, gutters, pavements (re)setting/placing/streets/installing/repairing Removing and/or installing street furniture",2
data/nlqf/2dfa24fc-a789-414e-beb8-6f71f2ef9319.json,http://purl.s-bb.nl/data/2dfa24fc-a789-414e-beb8-6f71f2ef9319,Bedrijfsleider dierverzorging (Gewijzigd 2022),"In most cases, the starting professional works with recreational animals and companion animals, in retail (for example a pet shop or a garden centre) or at a service company (for example a zoo, shelter, boarding house). The starting professional is ultimately responsible for the company or department. Central to his/her work is the attention to animal welfare, animal health and safety for humans and animals. He/she determines what food and care animals need and what maintenance work is necessary for clean, safe and well-kept animal accommodation. He/she participates in the implementation if necessary. He/she checks the behavior and condition of animals and takes action in case of deviations. In addition, he/she receives customers or guests, informs them in a friendly manner and responds to emotions. He/she monitors the safety of people and animals, recognizes high-risk situations and calls for help if necessary. He/she provides services or sells products, advises, instructs and handles complaints. He/she supervises employees, makes and monitors the planning, divides the work and solves bottlenecks - whether or not together with his/her manager. He/she draws up project and department plans, makes proposals for purchasing and marketing activities, handles invoices and records financial data. He/she is enterprising, identifies opportunities and threats and responds to them. From his/her coordinating and controlling role, he/she strives to ensure that employees fulfill their agreements and that quality assurance is guaranteed.

The most important activities of an Animal Care Manager are: Core task B1-K1 Caring for animals Feeds animals Cares for animals Maintains living and working environment Core task P3-K1 Providing services/sales Receives customers/guests Provides services/sells products Handles complaints Monitors stock Organizes public-oriented activities Core task P3-K2 Leading the company/department/project Makes and monitors the planning and distributes the work Supervises (new) employees/volunteers/trainees in the technical field Exchanges information with employees (in work consultations) Core task P3-K3 Carry out management tasks Sets project- /department plan Makes proposals for purchasing products/services Makes proposals for marketing activities Registers financial data and processes invoices Optimizes business operations Evaluates and/or develops quality policy",4
data/nlqf/422ac619-de59-4be4-b058-e08a7b768566.json,http://purl.ncpnlqf.nl/data/nl-qualifications/422ac619-de59-4be4-b058-e08a7b768566,Ecologisch tuinontwerper,"The ecological garden designer works in an unknown, changing living and working environment, also internationally. Unknown and variable because the garden designer is responsible for making garden designs for varying outdoor spaces of which it is not known in advance what they will look like. The context cannot therefore be classified at level 4 (no recognizable living and working environment). The garden designer works on the basis of drawings, sometimes simple from sketches, but also sometimes more complicated construction work, possibly with the help of specialists, such as bricklayers, electricians and engineers with the help of detailed (detailed) garden drawings. The garden designer focuses on the concrete design of objects such as an institutional garden, estate, private garden or outdoor space, cemetery, a representative place, a square, park or roof garden. It concerns private, semi-public and public spaces with concrete plan boundaries. It concerns 'makeable' designs with high-quality and meaningful elaborations in planting and dead materials. The ecological garden designer can carry out his profession in the Netherlands and Flanders. The geographical circumstances of countries outside the Netherlands and Flanders are too different, so that the garden designer cannot apply his knowledge/skills there. A landscape architect, often with a level 6 education or higher, works on large-scale (landscape) projects with the occasional private garden in the high price segment. The context cannot be scaled to level 6, because the garden designer operates in a less complex working environment in his designs.

After following the course, you are a garden designer with added value. He then has extensive ecological knowledge, knows the policy, laws and regulations in the field of greenery/sustainability, devises creative, feasible solutions and can be a professional point of contact for cooperating parties.",5
data/nlqf/eed7e980-3fe9-4e20-9392-6100eb0e0884.json,http://purl.s-bb.nl/data/eed7e980-3fe9-4e20-9392-6100eb0e0884,Allround montagemedewerker houttechniek (Gewijzigd 2019),"The all-round wood technology assembly worker works for a company that focuses on the industrial production of wooden elements. This mainly concerns windows, doors, frames or timber frame construction elements. He performs his work in a production area, either the carpentry workshop or carpentry factory. Depending on the type of work, he does this in a team or works alone. The all-round assembly worker for industrial production with wood works with tools and stationary woodworking machines.

The most important activities of an all-round wood technology assembly worker are: Core task B1-K1 Sawing and planing wood and sheet material with stationary woodworking machines Prepares sawing and planing work Selects, checks and transports wood and sheet material Fits cutting tools from sawing and planing machines and adjusts them Sets up sawing and planing machines Performs trial operations with sawing and planing machines Performs operations with sawing and planing machines Completes the work Core task B1-K2 Assemble wooden elements Prepares assemblies of wooden elements Selects, checks and transports materials Assembles wooden elements together Completes the work Core task P3-K1 Assemble wooden elements and prepare for dispatch Prepares final assembly of wooden elements Selects, checks and transports materials Assembles wooden elements Makes wooden elements ready for dispatch Completes work Core task P3-K2 Produc supervising the process of assembling wooden elements Supervises and instructs assembly workers in wood technology Monitored the production process of assembling wooden elements",3
data/nlqf/39a935d1-a068-4efa-b7dd-83272636c349.json,http://purl.s-bb.nl/data/39a935d1-a068-4efa-b7dd-83272636c349,Eerste monteur datadistributie (Gewijzigd 2022),"A first data distribution technician installs new electrical transport and distribution networks. You can think of cables for radio, television and internet. These are usually located outside in the ground. He is also involved in assembling, repairing or maintaining existing networks. This means that it must take action if a fault is detected somewhere. The work is often carried out outside, which makes it dependent on the weather conditions. He often works in the public space and has to deal with local residents, passers-by and/or traffic. The locations where he works are always different and sometimes difficult to reach. Because of this, he often has to travel. He works in a changing environment, where safety plays an important role.

The most important activities of a First Mechanic data distribution are: Core task B1-K1 Laying, mounting and making distribution networks ready for use Preparing the work and setting up the work location Digging trenches and pits Laying and mounting distribution networks Making the installed and mounted distribution network ready for use Completion and administer construction and assembly work Core task P8-K1 Carrying out work on data distribution networks and commissioning Preparing work on data distribution networks Assembling installations and components Commissioning data distribution networks Administration and completion of work on data distribution networks Core task P8-K2 Maintaining and remedying failures in data distribution networks Preparing maintenance and breakdown work in data distribution networks Locating and analyzing failures in data distribution networks Maintaining, replacing and repairing parts distribution in data distribution networks Making maintained/repaired transport and distribution networks ready for use Administering and completing maintenance and breakdown work in data distribution networks Core task P8-K3 Organizing work to be performed on data distribution networks Distributing work to be performed and giving instructions Supervising work to be performed work Monitoring the progress of work to be performed",3
data/nlqf/b7ebc047-3fc4-495c-abe8-09c612cc2ce3.json,http://purl.s-bb.nl/data/b7ebc047-3fc4-495c-abe8-09c612cc2ce3,Machinist railvervoer (Gewijzigd 2016),"The rail transport driver works for a railway company. He mainly works in the cab of the locomotive and during technical control work, stations and shunting yards are his working area. He ensures that railway vehicles are ready for use, shunts them and drives them on the railway network. He is able to concentrate for a long time and remains alert to his surroundings despite routine actions. In addition, he is communicative and communicates with several people at the same time. He works independently and is responsible for the quality of his own work.

The most important activities of a rail transport driver are: Core task B1-K1 Prepares for shunting, driving and supervising railway vehicles Prepares for the work in the office Moves to and from the railway vehicles Performs the departure check of the railway vehicle Performs the technical inspection of the railway vehicles Core task B1-K2 Shunts railway vehicles on the railway yard Couples/uncouples railway vehicles Moves railway vehicles on the railway yard Operates infrastructure facilities Core task B1-K3 Drives railway vehicles on the railway network Prepares the journey Drives railway vehicles on the public railway network Completes the journey Meets (safety) ) measures in the event of disruptions in/to the railway network, the rail vehicles or the timetable Takes (safety) measures in the event of irregularities Core task B1-K4 Accompany train passengers Carries out the departure process (including one-man operation) Provides information to travelers at the station Provides information e to travelers from the cabin Provides information to travelers in case of irregularities",3
data/nlqf/58eb0bd0-7d20-4d02-a5f8-99fe3891f665.json,http://purl.s-bb.nl/data/58eb0bd0-7d20-4d02-a5f8-99fe3891f665,Allround medewerker afvalbeheer,"The all-round waste management employee works at a recycling center where waste is taken to, or collects waste from households or companies. After collection, he sorts the waste and arranges for transport to the right place. His work is mainly based on routine, and he uses his knowledge of the Environmental Management Act, the Environmentally Hazardous Substances Act and the Transport of Hazardous Substances Act. The all-round waste management employee works independently on his own tasks and is responsible for proper implementation. He may receive additional instructions from his superior. His manager has final responsibility.

The most important activities of an All-round waste management employee are: Core task B1-K1 Keeps the public area clean Prepares the activities for the removal of waste from the public area Coordinates activities Removes waste from the public area Completes the activities Core task P1-K1 Collects household and industrial waste and takes care of the sorting and/or reuse of waste Prepares the work Collects waste Cleans street gullies, pits and line gutters Takes care of the acceptance, sorting and transport of offered waste and raw materials Completes the work",2
data/nlqf/0c7a0eb4-d8c7-4778-9158-bc7bf21f25cb.json,http://purl.s-bb.nl/data/0c7a0eb4-d8c7-4778-9158-bc7bf21f25cb,Allround Metselaar (Gewijzigd 2022),"The all-round bricklayer works on a construction site, which differs per project. He makes various masonry constructions, glued limestone walls, glued light partition walls and also repairs existing masonry. He also organizes and distributes the work of colleagues. He has knowledge of A-sheet bricklaying and has an accurate work attitude. He easily switches between his executive and managerial role. The all-round bricklayer has an independent position and chooses a work approach within his project and coordinates it with his manager. He is responsible for sufficient stock of the material.

The most important activities of an Allround Bricklayer are: Core task B1-K1 Carries out masonry work Sets up workplace for bricklaying Performs simple adjustment work for bricklaying Makes masonry Installs structural provisions Makes facade ready for joints Apply pointing work Covers masonry Tidy up workplace Core task B1-K2 Performs gluing work Sets up workplace for gluing Adjusts the bilge and performs simple adjustment work Makes constructional provisions in gluing Makes gluing work manually Cleans up the workplace Core task P2-K1 Organizes daily activities of colleagues Distributes work and supervises colleagues Monitors quality and checks compliance with regulations Consults and coordinates with third parties Monitors progress Reports to manager",3
data/nlqf/4fc1e4b1-7b75-4fad-9d59-f5da8985e0b3.json,http://purl.s-bb.nl/data/4fc1e4b1-7b75-4fad-9d59-f5da8985e0b3,Timmerman (Gewijzigd 2016),"The carpenter performs carpentry work independently. He works on roofs, assembles simple prefab elements and makes concrete foundations. He assembles and hangs doors and windows and carries out repair work. The carpenter has good spatial insight. He can read drawings and specifications and translates them into practice. He has knowledge of materials and tools and performs manual and machine work. The carpenter works systematically and can measure accurately. He works both indoors and outdoors in new construction, restoration and maintenance. The carpenter is aware of the safety regulations and works environmentally conscious.

The most important activities of a Carpenter are: Core task B1-K1 Lay out and take measurements Takes measurements and sets out Checks the dimensions Core task B1-K2 Edit and process building materials and (prefab) elements Set up the workplace Removes construction parts Sets auxiliary and/or support structures Processes building materials Places prefab elements (shell construction) Assembles products and parts (finishing) Tidies up the workplace",2
data/nlqf/3b933aac-54f9-453a-ab46-6285e45be4ac.json,http://purl.s-bb.nl/data/3b933aac-54f9-453a-ab46-6285e45be4ac,Schoonheidsspecialist (Gewijzigd 2023),"The beautician offers a variety of beauty treatments. He/she is first and foremost people-oriented and focuses on the care of healthy skin and nails. The beautician gives clients a nurturing, relaxing, cosmetic facial, body and hand, nail, foot treatment. He/she is enterprising and usually works as an independent entrepreneur without employees. His/her possible working environments are: a beauty company, wellness center, sauna, drugstore or perfumery. The beautician is constantly aware of the need to work hygienically, carefully and quality-consciously. It is aware of the risk of failure in the event of non-compliance with the requirements, including those from the Guidelines for Hygiene, Working Conditions and the Environment.

The most important activities of a Beautician are: Core task B1-K1 Perform a basic beauty treatment Receives the client and prepares the treatment Performs a facial treatment Performs a cosmetic hand, nail and foot treatment Performs a body treatment Completes the treatment and sells additional products/services Core task B1-K2 Preparing for self-employment Prepares for starting your own company Prepares for business operations Prepares for the promotion of a company",3
data/nlqf/278bf278-21b6-4a93-bb7e-0cbe5a3a7c5f.json,http://purl.ncpnlqf.nl/data/nl-qualifications/278bf278-21b6-4a93-bb7e-0cbe5a3a7c5f,Opleider 4,"The trainer 4, henceforth referred to as the practical coach, usually works for a sports association and sometimes for (a section of) a sports association. He fulfills his role with course participants who are following a course that falls under the Sports Qualification Structure (KSS) or with already qualified sports staff. He stimulates and facilitates sports staff (in training) to carry out their (learning/work) assignments in practice. There is no level 3 in the training line of the KSS. Compared to the trainer-coach and instructor line, trainer 4 differs in that he can not only give management instructions (managing sports management, core task 3.4) but also provide guidance aimed at their development /learning process. The practical supervisor knows the level of education, the importance of the practical assignments and can provide targeted effective feedback.

The trainer 4 is able to perform the following action correctly and efficiently: Informs sports staff (in training) Creates learning environment for sports staff (in training) Supervises sports staff (in training)",4
data/nlqf/d060068b-48e0-4d92-bd23-35be0bd050eb.json,http://purl.s-bb.nl/data/d060068b-48e0-4d92-bd23-35be0bd050eb,Technicus maintenance koude- en klimaatsystemen (Gewijzigd 2016),"The technician maintenance refrigeration and climate systems carries out technical work on, for example, air conditioning and heat pump systems. He estimates whether parts of the system need to be replaced. His work location differs and depends on the assignment. On location he has direct contact with the customer and he must be able to convince them to purchase new parts for the system. He has broad technical knowledge and can discover and solve malfunctions. The technician maintenance refrigeration and climate systems often works alone on location. He then bears the responsibility for a good work result. He has an independent position and can assess for himself whether he should hand over work to a mechanic.

The most important activities of a Technician maintenance refrigeration and climate systems are: Core task B1-K1 Prepares work on refrigeration and climate systems and installs parts Prepares work on refrigeration and climate systems Dismantles components and piping systems of refrigeration and climate systems Places and assembles components in refrigeration and climate systems Installs piping systems for refrigeration and climate systems Completes work on refrigeration and climate systems Core task P5-K1 Performs technical service activities Inspects and maintains complex refrigeration and climate systems Analyzes and resolves malfunctions in complex refrigeration and climate systems Commissions refrigeration and climate systems",4
data/nlqf/07b81f53-0ac7-4372-b56e-60ef85cbbe78.json,http://purl.s-bb.nl/data/07b81f53-0ac7-4372-b56e-60ef85cbbe78,Basislasser (Gewijzigd 2018),"In general, the basic welder works for companies in the metal products industry or for supply companies, machine and equipment construction, the transport equipment industry, shipbuilding or steel construction. He works within his own company or on location. He builds, maintains or repairs parts of machines, cars or building materials. The basic welder connects different metals through different techniques, such as MIG/MAG. The basic welder often produces entire series of the same product.

The most important activities of a basic welder are: Core task B1-K1 Manufactures products Prepares own activities Sets and finishes machine and tools Processes and deforms materials Measures and checks manufactured products Completes work carried out Core task P1-K1 Performs production welding in limited welding positions Prepares welding work for Performs welding work Completes welding work performed",2
data/nlqf/b52cc4cc-6da9-4f53-b9e7-867efdd8275d.json,http://purl.s-bb.nl/data/b52cc4cc-6da9-4f53-b9e7-867efdd8275d,Kok,"A cook works in a restaurant, a hotel or another establishment where meals are prepared, such as a nursing home. He prepares the dishes and finishes them when the guests order them. He makes the planning for the day and helps with the development of the menu. He ensures that the working environment is neat and clean, so that preparations take place in a hygienic manner. The cook checks the ingredients that are delivered and carries out stock management. He deals flexibly with peak loads and then continues to communicate with colleagues. When preparing dishes, he uses the right equipment, tools and preparation techniques. If the cook works in an international environment, English is necessary.

The most important activities of a Cook are: Core task B1-K1 Prepares dishes Plans his activities Creates mise en place Adjusts recipes Prepares dishes and components Finishes dishes before serving Cleans work areas, tools and machines in the kitchen Maintain kitchen inventory Core task B1-K2 Manages kitchen stocks Orders required products Receives and checks delivered products Stores delivered products Checks products and carries out kitchen administration",2
data/nlqf/c1659751-de60-4cc3-b896-76fa44b3d0c7.json,http://purl.ncpnlqf.nl/data/nl-qualifications/c1659751-de60-4cc3-b896-76fa44b3d0c7,Instructeur 3,"Instructor 3 works in recreational sports (sports participation). The field of activity of the instructor 3 is a sports association or (commercial) sports organization. The main task of the instructor 3 is to teach lessons. The starting points are the wishes and possibilities of the athletes in relation to the goals of the association. Instructor 3 faces the task of realizing short and medium term goals. Through analysis, planning, execution and evaluation, the instructor 3 pursues objectives in a planned manner. The instructor 3 teaches independently, organizes activities independently and conducts skills tests independently. He directs instructors 1 and 2. The instructor 3 is responsible for an atmosphere that offers athletes space for sporting development. He collaborates with other executives in organizing activities and reports to the board. The instructor is authorized to conduct proficiency checks under the auspices of the certifying body.

The instructor 3 is able to perform the following actions correctly and efficiently: Informs and involves athletes and parents/third parties Accompanies athletes during lessons Prepares lessons that fit within longer-term goals Conducts lessons safely and evaluates them Accompanies athletes in activities tailored to their interests Prepares activities Conducts and evaluates activities Informs assisting sports cadre Gives assignments to assisting sports cadre Supervises assisting sports cadre Supervises athletes during skill tests Prepares for administering the skills tests Objectively assesses the skill level of the athletes",3
