file,uri,title,knowledge,skills,competence,eqf_level_id,isced_code
data/myh.se/71bd9e20-9b30-4429-b8a1-4909b74418cc.json,https://www.myh.se/kvalifikationer?id=71bd9e20-9b30-4429-b8a1-4909b74418cc,B2B sellers,"Specialized knowledge within theoretical and practical B2B sales such as identifying, prioritizing and processing customers based on an operational and strategic perspective within the professional role Specialized knowledge within theoretical and practical B2B sales based on a digital sales perspective regarding social selling and content marketing within the professional role Specialized knowledge within theoretical and practical B2B sales regarding data analysis and marketing automation as well as models of sales and marketing strategies within the professional role Knowledge of and overview of adjacent professional and skill areas such as business economics such as business finance and financial management in the sales process Knowledge of and overview of adjacent professional and skill areas such as personal leadership and development, goal management, personality profiles, group dynamics and leadership methods within the professional role Knowledge of and overview of adjacent professional and competence areas such as aff business development and its tools and strategies within the professional role Knowledge of and overview of adjacent professional and competence areas such as business law, laws and contracts and how they affect different business relationships and corporate forms within the professional role Knowledge of work processes, and quality criteria within theoretical and practical project management within the professional role","Plan, execute and identify resources to perform specialized tasks within B2B sales such as identifying, prioritizing and processing customers based on an operational and strategic perspective within the professional role Plan, execute and identify resources to perform specialized tasks within digital sales and marketing automation and to understand and use data analysis, business processes and models as well as tools and channels based on a digital sales perspective within the professional role Plan, execute and identify resources to perform specialized tasks in business economics such as analyzing, creating and managing financial calculations and key figures within the professional role Plan, execute and identify resources for to perform specialized tasks within project management such as initiating, implementing and closing a project within the professional role Solving complex problems within B2B sales, project management and business development within the professional role Come communicate commitments and solutions regarding B2B sales in both Swedish and English within the professional role",Handle theoretical and practical sales work in a way that leads to learning and professional development within the professional role Handle theoretical and practical digital sales work in a way that leads to learning and professional development within the professional role Monitor sales work and complete assigned projects within the professional role Monitor digital sales work and complete submitted projects within the professional role,5,416
data/myh.se/f1ea1d42-de42-4462-b4f2-67f3e28cd000.json,https://www.myh.se/kvalifikationer?id=f1ea1d42-de42-4462-b4f2-67f3e28cd000,Concept developer Event and Hospitality,"After completing the education, the student must have knowledge of/in... 1. Specialized knowledge in theoretical and practical concept and product development work for physical and digital events and products, marketing and project management in the professional role of concept developer in the event and hospitality industry 2. Knowledge of and overview across adjacent professional and competence areas such as sales, economics and law 3. Knowledge of work processes and quality criteria within theoretical and practical concept and product development work for physical and digital events and products, marketing, project management and digital transformation in the professional role as concept developer in the event and hospitality industry","After completing the education, the student must have skills in... 1. Planning, executing and identifying resources to carry out specialized tasks within concept and product development work for physical and digital events and products, marketing and project management in the professional role of concept developer in the event and hospitality industry 2 .Solve complex problems within concept and product development work for physical and digital events and products, marketing and project management in the professional role of concept developer in the event and hospitality industry 3. Communicate commitments and solutions in English within concept and product development work for physical and digital events and products, marketing and project management in the professional role of concept developer in the event and hospitality industry","After completing the education, the student must have competencies to independently/responsibly to/ability to... 1. Independently process theoretical and practical concept and product development work for physical and digital events and products, marketing and project management in such a way that it leads to further learning and professional development in the professional role as concept developer in the event and hospitality industry 2. Supervise concept and product development work for physical and digital events and products, marketing and project management as well as complete submitted projects in the professional role as concept developer in the event and hospitality industry",5,1015
data/myh.se/cd7077de-e86c-45c4-b4c2-a19580ec9c3f.json,https://www.myh.se/kvalifikationer?id=cd7077de-e86c-45c4-b4c2-a19580ec9c3f,Cloud and virtualization technologies,"1. The Microsoft System Center suite. 2. Domain Name System (DNS). 3. Differences pros and cons in different scenarios regarding Active Directory. 4. Virtualization in VMWare, Hyper-V . 5. Implementation of connections to other sites in a WAN 6. Security in IT and information, incident management and data recovery. 7. Script language in Powershell 8. Server operations 9. Differences between roles and functions in a server environment 10. Deployment services, client rollout. 11. Installation, configuration, administration of cloud services connected to local networks/AD. 12. The importance of the group and one's own opportunity to participate and influence work situations. 13. The importance of physical and psychosocial work environment 14. Consultants and advice 15. Project work, methodology and their different roles 16. Basic knowledge of Office 365 Exchange, Teams and Azure 17. Documentation standards, management, classification of live documents 18. Installation and configuration of Client -OS 19. Project methodology for IT engineers 20. ITIL 21. AWS and hybrid solutions for cloud services 22. Basic IT security in cloud services 23. Config. manager, In-tune and Endpoint manager","1. Install, configure, operate and troubleshoot VLAN 2. Plan, Install, configure, operate and troubleshoot networks and Wifi networks. 3. Install, configure, administer server operations 4. Plan, install and operate VMWare, Hyper-V server virtualization? 5. Administer firewall 6. Install, configure and administer cloud services connected to local networks/AD 7. Use the Powershell scripting language for system administrators 8. Install, configure, create and administer deployment services and packages in Windows Server 9. Integrate cloud services into the business's existing IT architecture 10. Independently handle customers, understand and solve the customer's needs in the IT area 11. Present orally and in writing a completed project work 12. System Center configuration, data protection, virtual machines and protection 13. Use ITIL for managing IT services 14. Write technical documentation with the right documentation standard 15. Classify live documents 16. Use of Client OS 17. Be able to work project-oriented 18. Install, configure and administer AWS and hybrid solutions","1. Work with planning and deployment of WiFi networks 2. Configure and work with cloud services. 3. Work on a problem-solving approach and with a customer-oriented business mindset. 4. Work independently and proactively, and be involved in change and improvement processes within the IT system area. 5. Work line-oriented as well as project-oriented. 6. Make sales efforts 7. Participate in projects within the IT system area. 8. Work as a technician within IT infrastructure with design, implementation and operation 9. Work with Exchange Online 10. Work in Microsoft System Center 11. Read, understand and write technical documentation adapted to the requirements of the industry 12. Work with cloud services and hybrid solutions",5,619
data/myh.se/61d5447f-9d3e-4e06-b1ca-0eaf20ea78b6.json,https://www.myh.se/kvalifikationer?id=61d5447f-9d3e-4e06-b1ca-0eaf20ea78b6,Measurement techniques,"1. Work environment and safety; authorization to work on road and at high altitude 2. Geodetic measurement methodology and its measuring instruments 3. CAD, BIM, GIS 4. The construction process and house building technology 5. Laser scanning, UAV/UAS, aerial photography 6. Mathematical concepts in the professional field 7. English concepts in the professional field 8. Land and construction technology 9. Drawing technology","1. Carry out work on roads and at high altitude based on rules and laws 2. Handle measuring instruments, carry out and plan geodetic measurements 3. Understand and interpret data from BIM 4. Collect and store data in GIS 5. Understand the construction process and house building technology 6. With different systems take care of, process and refine measurement data 7. Understand land and the basics of civil engineering 8. Apply existing mathematical concepts 9. Read and interpret drawings","1. Take responsibility and plan the daily work based on current work environment and safety regulations 2. Process and analyze collected geodetic data and present proposals for surveying technical problems 3. Interpret, analyze and present the results from CAD 4. Process and analyze data in GIS 5. Lead measurement work in the construction process 6. Plan, carry out, evaluate aerial photography, UVA/UAS and interpret the images and store collected data 7. Analyze and interpret mathematical calculations and results 8. Interpret, analyze, troubleshoot drawings",5,739
data/myh.se/57d35f72-6f93-42ec-a9eb-935b4370a8a0.json,https://www.myh.se/kvalifikationer?id=57d35f72-6f93-42ec-a9eb-935b4370a8a0,Art Director & Copywriter,"1. The professional roles of Copywriter and Art Director 2. Collaboration between idea and concept work 3. The creative process 4. Creativity, idea height and conceptual thinking 5. The importance of the brief 6. Brand strategies 7. Brand understanding and its long-term added value 8. A company or organization's vision, business idea and the impact of goals on communication 9. Positioning, segmentation and competitive analysis 10. Communication and writing processes 11. The importance of graphic form for visual communication 12. Storytelling 13. Digital media and techniques 14. Analysis, planning, budgeting, implementation and follow-up 15. Project management and Planning 16. Media channels and media 17. Social media 18. Search optimization 19. Laws, regulations and ethical rules in the field 20. Trends and monitoring the world 21. The importance of typography 22. Portfolio display 23. Business economics, entrepreneurship and financial planning","1. Solve problems creatively 2. Create effective teams 3. Create, develop and nurture a brand 4. Design communication strategies 5. Communicate based on a brand platform 6. Write for various advertising, PR and communication tasks and for the web 7. Create visual communication there graphic form, typography and image included 8. Design for printed or digital media 9. Adapt form or content to purpose, goal, recipient, media channel 10. Use creative ability in advertising or informational texts 11. Dramaturgical techniques or storytelling 12. Apply current situation analysis, target group analysis, communication goals, media 13. Present with good rhetorical skills 14. Communicate with all stakeholders 15. Apply laws and regulations 16. Evaluate an assignment against set goals 17. Design and interpret a creative brief, debrief 18. Write scripts 19. Plan, organize and lead projects 20. Budgeting and time planning 21. Be able to understand and formulate a relevant insight","1. Act independently and professionally based on your professional role as Art Director or Copywriter 2. Develop your tone and style 3. Create/perform qualified marketing, communication and advertising tasks 4. Communicate effectively and successfully 5. Act and participate professionally in a team 6. Choose the appropriate media mix related to the target group and message for the best effect 7. Apply strategies to create the ability for creative thinking and action 8. Finalize, critically review and evaluate a project 9. Apply specialized knowledge about the importance of graphic form in visual communication 10 .Apply specialized knowledge of communication and writing processes 11.Present in a persuasive and selling manner 12.Make basic business financial calculations and profitability assessments 13.Execute marketing actions based on applicable laws, regulations and ethical rules 14.Apply strategic marketing",5,211
data/myh.se/1b0cacfc-19e2-4e4e-95dd-1d78780282c2.json,https://www.myh.se/kvalifikationer?id=1b0cacfc-19e2-4e4e-95dd-1d78780282c2,Process engineer,"1. industrial manufacturing processes with an emphasis on the forest industry 2. specialized knowledge of the manufacturing process of various pulp, paper and cardboard products ranging from wood processing to finished paper and cardboard products 3. environmental impact and sustainable development for the industry with regard to social, economic and ecological dimensions 4 .work processes and quality criteria and how these can be ensured via different management systems 5. work environment and specialized knowledge of safety in the pulp and paper industry. 6. gender equality issues and diversity issues 7. current development trends in the Swedish forest industry 8. process control 9. equipment relevant to the process industry 10. technical control schemes, flow charts and drawing materials 11. service and maintenance work in the process industry 12. various construction materials with regard to the environment, strength, corrosion and temperature changes 13. reporting and documentation","1. work as a process technician/process operator in the process technology industry 2. work as a laboratory technician in the process technology industry 3. be able, together with the work team, to discuss and solve complex tasks and process-related problems 4. plan, execute and identify resources and equipment to perform specialized tasks 5 .present technical material orally and in writing after completed tasks or projects 6.communicate commitments and solutions within a work or study area in at least one foreign language 7.read and interpret regulatory technical schemes, drawings and flow charts","1. work independently as a process technician/process operator and laboratory technician in the process technology industry 2. value and assess information about how different choices of process technology solutions affect the final product and be able to make assessments based on a sustainability perspective 3. assess process technology solutions from an overall perspective regarding energy and environmental issues 4. acting in a way that promotes communication and understanding within and between work groups in matters relating to equality and diversity 5. Independently plan, carry out and complete assigned tasks and projects. 6. independently process the content of a work and study area that leads to further learning and professional development",5,711
data/myh.se/94fb95a9-5b69-44be-96ab-3c26d30c5af6.json,https://www.myh.se/kvalifikationer?id=94fb95a9-5b69-44be-96ab-3c26d30c5af6,Operations technician - process operator,"1. Equipment used in the process industry/heat-producing facilities 2. Chemical and physical processes in various unit operations 3. Impact on the environment of various emissions 4. Raw materials and their properties 5. Legislation regarding work environment, external environment and safety 6. Product quality, analysis of product quality and the importance of product quality for the business 7. Working methods and work routines in a shift-based operating organization 8. Working methods of support functions such as maintenance and market.","1. Make estimates for complex operating situations 2. Make analyzes of complex operating situations and predict consequences of changed operating conditions 3. Communicate orally in English and take part in training materials, courses and technical texts in English. 4. Use computer for information search, presentations, reports and data analysis 5. Collaborate with support functions such as operation and maintenance","1. Collaboratively develop driving methods or work routines for continuous improvements in terms of product quality, health, safety & environment, operational safety and financial key figures 2. Independently take responsibility for your continued learning in your professional role 3. Independently be able to monitor a facility using available control systems and operator screens, as well as carry out patrols and operator maintenance 4. Contribute in a constructive way to communication and understanding within and between work groups in terms of operation & maintenance, quality, continuous improvement, health, safety and environment as well as diversity 5. Collaborate with other professional groups in projects to develop production and contribute to increased customer satisfaction 6. Independently define, implement and complete smaller projects. 7. Be able to act independently with behavior-based safety in focus in a workplace",5,711
data/myh.se/e85d6bc2-2374-4821-9242-dee9f8ae29b4.json,https://www.myh.se/kvalifikationer?id=e85d6bc2-2374-4821-9242-dee9f8ae29b4,Operational Production Technician,"- How electrical and computer technology and mechatronics are used in industrial processes. - Efficient production, such as pneumatics, hydraulics, automation, digitization, vision technology and robotics. - To understand statistical concepts and be able to apply statistical tools for quality control in polymer production. - To understand the importance of structured quality work and its impact on a company's efficiency and results. - How an organization can work with the basic principles within LEAN. - Materials theory, structure, structure, characterization and properties of synthetic and natural polymers. - Strength and how the material is affected by load. - Polymer recycling process and its impact based on environmental, social and economic aspects. - Production technology with a focus on process preparation and process optimization. - Production economics for understanding overall costs in the production stage. - A project's structure, different phases and which roles are included in a project organization. - The most common manufacturing methods in polymer production. - About the manufacturing process in extrusion, injection molding, blow molding, rotational molding and thermoforming. - English terminology and technical terms in polymer, manufacturing and production. - Knowledge of mechatronic, pneumatic and hydraulic control systems.","- To be able to maintain and troubleshoot mechatronic, pneumatic and hydraulic components. - Be able to interpret pneumatic diagrams in machine documentation as well as technical specifications for hydraulic components. - Use technical specifications for the most common mechatronic, pneumatic and hydraulic components. - Interconnect, assemble and test basic mechatronic, pneumatic and hydraulic circuits. - To use and handle a molding tool and several different techniques such as injection moulding, moulding, blowing and thermoforming. - Carry out systematic maintenance work, risk analysis and statistical process control within polymer production. - Manage and carry out mold filling analyzes to optimize the ingot system and find the best placement of the ingot point. - Be able to work with different methods within LEAN for production efficiency. - Plan and develop requirements specifications, preparation and preparations for planned polymer production. - Read, interpret and use product and machine drawings in polymer manufacturing. - To carry out practical measurement and control of the finished product to ensure that it meets the requirements set before manufacturing. - To use project methodology in projects and tools to structure project work for a company as well as for one's own work. - Communicate in speech and writing adapted to the recipient and his needs.","- Work independently as an operational production technician within polymer manufacturing. - Contribute to development and efficiency in polymer production using tools and aids in digitization and automation technology. - Take responsibility for, and develop, process preparation, material selection and requirement specification for increased cost efficiency. - Taking responsibility for monitoring and safety within industrial processes and polymer production as well as carrying out systematic maintenance work and risk analyses.",5,715
data/myh.se/132133c2-7210-445e-bcd2-82764e72ec03.json,https://www.myh.se/kvalifikationer?id=132133c2-7210-445e-bcd2-82764e72ec03,Public procurer/purchaser,"1. Concepts, methods, tools in process control & organizational change 2. The procurement process from analysis, planning & control to follow-up 3. The purchasing organization's role, structure & strategic importance 4. Category management 5. Supplier fulfillment 6. The Act on public procurement, LOV, LUF etc. fl. laws and regulations governing public procurement, as well as contract management 7. Administrative knowledge in municipality, state and EU, how political decisions affect procurement work 8. Sustainable procurement, quality & environmental assurance, social conditions in procurement work 9. Lean & its application in administration 10. Business system & other software in the field 11. Communication, management processes & social interaction 12. Negotiation psychology, technique & rhetoric 13. English business communication 14. Financial financing, calculation, accounting, taxation 15. Methods & tools for planning & project management 16. Current research & development in the area","1. Create request documentation, requirements specifications & requirements analysis 2. Analyze & evaluate tenders or quotes 3. Create, interpret and analyze laws, agreements & other legal documents governing procurement 4. Budget, calculate & assess financial key figures, liquidity & capital commitment aspects 5. Analyze strategies for cost-effectiveness 6. Apply computerized calculation models & IT systems 7. Plan, implement & evaluate negotiations 8. Plan, implement & evaluate purchasing & procurement projects 9. Make business assessments linked to requirements for environmental, ethical & social requirements 10. Evaluate & analyze supplier fulfillment 11. Communicate verbally & in writing in Swedish & English 12. Carry out change, development & quality work 13. Lead, work in a team and contribute to the team's joint results 14. Lead projects in a methodical & results-oriented way, critically review & evaluate and analyze projects & results","1. Independently carry out purchases & procurements at both strategic, tactical & operational level 2. Independently, based on strategic analysis, take responsibility for procurement of goods & services in a business-like, cost-effective & environmentally conscious way 3. Independently carry out an optimal procurement within the framework of applicable laws & agreement 4. Responsible for coordination and development of a purchasing organization 5. Lead the development of the procurement process from a sustainability perspective 6. Based on current research, methods & development within the industry area, be able to analyze, lead & develop purchasing & procurement processes 7. Responsible for coordination of projects related to purchasing & procurement 8. Responsible for internal & external communication in connection with purchasing & procurement 9. Monitor, evaluate, analyze external changes that may affect the procurement area or the professional role 10. Evaluate, analyze, investigate, present action proposals & solutions based on theoretical knowledge in the procurement area.",5,416
data/myh.se/8f857fca-8898-477b-9822-c24894fadc57.json,https://www.myh.se/kvalifikationer?id=8f857fca-8898-477b-9822-c24894fadc57,"Operations technician, Power & Heat / Process","1. process engineering facilities for the production of e.g. power & heat, paper pulp, pharmaceuticals or food 2. operating technology in various business areas 3. combustion and emission formation, control of combustion and purification processes, based on sustainable combustion 4. industrial digitization, IT systems and how computer-based aids are used and applied to monitor, control, plan, implement and document operations, 5. drawings and documentation for power, heating, cooling, process, control and monitoring systems 6. operational economics 7. environmental and quality management, work environment risks and systematic work environment work, 8. digital service systems for example for personnel management and administrative service 9. sustainability in the process industry has broadened the concept to include both environmental, social and financial responsibility 10. financial instruments, taxes and fuel choices based on a sustainable society, consequences of which environmental and energy use strategies are applied 11. regulations and laws linked to process operations, qualified knowledge of the concepts BREF and BAT as well as the environmental code 12. project management and project work 13. safety with regard to people, fire, shell protection and the environment 14. facilities for alternative and environmentally friendly production, distribution and consumption and understanding of the concept of circular economy in planning, implementation and practical mindset","1. carry out assessments in operation and maintenance 2. carry out energy efficiency and operation optimization, develop the technology in daily work towards optimal operation and for long-term sustainability 3. set up an operation strategy, with follow-up and analysis 4. assess efficiency and energy utilization 5. manage IT systems for monitoring, control, alarms and operational reporting 6. configure, commission and manage operational alarms 7. optimize and adjust control and regulation equipment 8. compile and analyze error reports from various plant parts 9. troubleshoot, repair and commission various systems 10. carry out maintenance planning as well as preventive and remedial maintenance 11. choose the right work method and tools from a technical, environmental and ergonomic perspective 12. solve operation-related mathematical calculations.","1. perform and manage operation and maintenance in process or production facilities 2. analyze operational problems and remedy problems 3. perform and investigate operational and economic analyzes for the basis of financial decisions 4. work for long-term sustainable and energy-efficient operation in daily work 5. participate in planning, construction and procurement 6. evaluate and apply sustainable energy and environmental strategy 7. perform risk analyses, improve and apply systematic safety work 8. handle risks and incidents in a safe and professional manner 9. cooperate and communicate with technicians as well as non- technician 10. analyze and make financial decisions 11. follow up on quality and control plans 12. be able to work as a certified operating technician in a district or cogeneration plant according to the industry's requirement specification (SS EN ISO/IEC 17024) 13. work with energy efficiency and operational optimization, develop the technology in the daily work towards optimal operation and for long-term sustainability",5,713
data/myh.se/573cd8f8-7a1d-4532-8348-cd873e0c01bc.json,https://www.myh.se/kvalifikationer?id=573cd8f8-7a1d-4532-8348-cd873e0c01bc,Building engineer BIM,"1.1 How different forms of contracting affect the working methods of BIM planning 1.2 The phases of the civil engineering process and how BIM is involved in these 1.3 Construction technology, material selection and building constructions 1.4 Installation technology and how installations are projected in BIM models 1.5 BIM coordination and object-based information management 1.6 Professionally relevant legislation, standards and governing regulations 1.7 Basic contract law 1.8 Requirements for information and working methods in a BIM project 1.9 commonly used professional terminology in the construction industry in Swedish and English","2.1 Apply the working methods for BIM throughout the construction process 2.2 Work with different software for producing BIM models and information objects 2.3 Interpret BIM models and drawings 2.4 Coordinate information from different disciplines into a common BIM model 2.5 Manage export, import and compatibility issues between different formats /software 2.6 Using software, perform analyzes and checks of models: solar studies, energy consumption, load capacity, collision checks, quality assurance. 2.7 Carry out quantity sampling and time and resource planning as well as construction cost calculation using a BIM model 2.8 Simulate assembly order, timetables and resource planning using different software 2.9 In a professional way, be able to communicate ideas, problems and solutions with relevance for BIM planning in English and Swedish","3.1 Analyze needs from clients and be responsible for producing models based on established requirements specification 3.2 Be responsible for model coordination and quality assurance of BIM models 3.3 Be responsible for producing correct model and information deliveries 3.4 Follow and analyze technology and environmental developments with the aim of participating in a BIM strategic work 3.5 Based on an understanding of the routines and labor law rules that apply in a workplace, be able to cooperate and collaborate with others. 3.6 Independently process practical and theoretical tasks within BIM in such a way that it leads to further learning and professional development in the professional role.",5,732
data/myh.se/ed344040-db03-437a-86f6-db2be13560a1.json,https://www.myh.se/kvalifikationer?id=ed344040-db03-437a-86f6-db2be13560a1,Medical secretary,"1. Anatomy of the human body and diseases 2. Medical terms in Greek, Latin and English as well as Swedish writing rules 3. Laws, rules and routines around healthcare, with a focus on patient-related documentation and administration 4. Diagnostic coding according to ICD10 5. Healthcare economics 6. Concepts in work psychology 7. Methods for development and change work 8. Scientific approach 9. IT in healthcare","1. Correctly use the written Swedish language and choose an adequate layout and tonality 2. Document and quality-assure healthcare 3. Use current patient administrative systems 4. Use IT-based work tools 5. Treat patients and colleagues professionally 6. Communicate in a situation-appropriate manner 7. Assist in budget work, financial planning and organizational and leadership development 8. Prioritize and work in a structured manner against given parallel deadlines 9. Understand the body's structure and function 10. Understand current legislation, constitutions and agreements","1. be able to independently manage the medical documentation in a hospital, health center, GP practice, occupational health care 2. manage varying tasks within health care administration depending on the area of operation 3. function as a well-functioning service function at the workplace 4. offer their services with confidence and with a problem-solving approach in order to support and relieve the care staff 5. cooperate with the entire care team 6. initiate improvement work in the workplace 7. be able to deal with patients, relatives and colleagues in a professional manner 8. collect, process, compile, analyze and report information",5,415
data/myh.se/194df462-08d1-4e59-8a24-c4774a7b6ef5.json,https://www.myh.se/kvalifikationer?id=194df462-08d1-4e59-8a24-c4774a7b6ef5,Business-oriented freight forwarder with a focus on profitable and sustainable logistics solutions,"1. the design of the flow of goods to achieve higher revenues and better profitability 2. transport choices from a profitability and sustainability perspective 3. the economics and environmental impact of transport and logistics services 4. the structure of the transport industry and what conditions the different types of transport have from a national and international perspective 5. how the freight forwarder with efficient logistics solutions creates more sales and better margins. 6. coordination of customer assignments for both profitability and sustainable environmental goals. 7. how transport is booked, calculated and invoiced 8. which factors affect the financial outcome of an assignment 9. how capital commitment and inventory costs affect the business 10. the rules, laws, conventions, agreements and documents that govern international transport, especially Incoterms 2020 and NSAB2015 11. customs rules and customs valuation 12. international goods flows and trade flows 13. the freight forwarder's selling role towards customers 14. handling of complaints (claims)","1. be able to plan, manage and design product flows with good profitability 2. be able to independently choose the right arrangement for transport and interpret price and environmental information from sub-suppliers and create additional sales 3. be able to carry out a forwarding assignment with all documentation, freight and environmental calculation, cost follow-up and profitability assessment 4. be able to analyze, select and justify suitable transport options for customer assignments from a profitability and sustainability perspective 5. be able to book, plan, calculate and invoice assignments 6. be able to manage, use and interpret the documents used in international forwarding assignments 7. be able to plan, control and design profitable product flows with a high degree of filling 8. be able to handle customs documents and calculate customs costs according to the regulations of the customs tariff 9. be able to meet customers in a professional and sales-like manner in Swedish and English 10. be able to present proposals for measures, offers etc. in a professional manner 11. be able to handle claims","1. be able to independently take responsibility for and carry out a freight forwarding assignment with relevant documentation, freight and environmental calculations, invoicing and cost follow-up with good profitability 2. have own and independent customer contact with a professional sales attitude 3. be able to independently create additional sales of logistics services and develop customized profitable logistics solutions 4. be able to actively and independently propose and carry out transport assignments according to sustainable environmental goals on behalf of the customer with a low error rate and on time 5. be able to manage and issue relevant shipping documents and interpret their meaning and transport legal significance 6. be able to independently help customers with customs issues and customs regulations 7. be able to work with export and import within all types of transport internationally 8. be able to independently handle complaints (claims)",5,1041
data/myh.se/aeb2bcf6-43a6-4222-8251-b0d0b4210465.json,https://www.myh.se/kvalifikationer?id=aeb2bcf6-43a6-4222-8251-b0d0b4210465,Dementia and geriatric psychiatry specialist nurse,"After completing the education, the student must have knowledge of 1. Specialized knowledge of various forms of dementia and mental illness in the elderly and the consequences for the individual and relatives 2. Knowledge of and overview of adjacent professional and competence areas such as investigation, treatment and insight into non- medical and medical interventions 3. Specialized knowledge of person-centred nursing 4. Knowledge of work processes and quality criteria in the professional role of dementia and geriatric psychiatry specialist nurse linked to research and development 5. Knowledge of welfare technology within the field of dementia/mental illness in the elderly 6. Industry-specific terminology in Swedish and English","After completing the education, the student must have the skills to 1. Plan, carry out and identify resources to carry out specialized tasks in care and care for dementia and mental illness in the elderly 2. In collaboration with other professions, solve complex problems in palliative care 3. Communicate commitments and solutions in collaboration with relatives","After completing the education, the student must have the skills to 1. Independently and together with others identify and respond to symptoms and needs of people with dementia/elderly people with mental illness 2. Collaborate and communicate in teams with colleagues and other professional groups around people with dementia/ elderly with mental illness 3. Independently participate in the development of person-centered care in such a way that it leads to further learning and professional development in the professional role as dementia and geriatric psychiatry specialist nurse 4. Monitor current research findings within the field of activity 5. Complete submitted projects and act as a supervisor in work groups/colleagues and for the development of individuals and groups.",5,913
data/myh.se/99655b5e-0b12-4a89-a7ef-d9b1f8d067e6.json,https://www.myh.se/kvalifikationer?id=99655b5e-0b12-4a89-a7ef-d9b1f8d067e6,Treatment pedagogue,"1. Legislation, regulatory system, applications, documentation and quality work 2. Treatment methodology, working methods, measures, methods and various professional functions within the treatment field 3. Theory and method in a CBT perspective 4. Communication and conversation methodology with a focus on MI 5. Medical knowledge, with relevance for treatment work and CPR 6. Psychological perspectives and change processes 7. Psychiatry and neuropsychiatry 8. Addiction and drug knowledge 9. Addiction problems such as alcohol, other drugs, gambling addiction etc. 10. Integration, gender and norm-critical perspectives in treatment work 11. The the importance of personal experiences in professional work","1. Respond to people with different types of addiction problems in a professional manner 2. Plan and conduct a professional conversation, among other things, according to MI as a tool in the treatment work 3. Work with CBT-based methods as a tool in professional everyday life 4. Be able to evaluate and quality assurance completed client efforts 5. Carry out the practical documentation of the work 6. Develop an implementation plan of good quality 7. Respond to people with psychiatric and neuropsychiatric disabilities in a professional manner 8. Respond to people from different cultures in a professional manner 9. Reflect on values, gender differences and LGBT issues 10.Be able to use medical terminology in various treatment and care activities 11.Be able to take personal professional responsibility for treatment work, within the framework offered by the workplace","1. Act as a treatment educator in qualified psychosocial treatment work 2. Make conscious decisions that benefit the business and the client based on one's own, good ethical value base 3. Have a professional and friendly attitude when working with vulnerable groups 4. Be anchored in the professional role and be able to collaborate multidisciplinary with focus on the assignment 5. Manage one's own mental and emotional balance so that it becomes an asset at work 6. Act confidently and inspire confidence in interpersonal relationships 7. Be responsible for high-quality documentation, based on the needs of the workplace 8. Work in treatment of cultural and ethnic boundaries 9. Plan, carry out and evaluate professional conversations 10. Function in supervision situations, give and take feed back 11. Independently carry out in-depth work according to scientific and/or proven methods for knowledge acquisition",5,929
data/myh.se/668e214c-9076-44b2-b415-a95593b3168e.json,https://www.myh.se/kvalifikationer?id=668e214c-9076-44b2-b415-a95593b3168e,Cooling and heat pump technicians,"After completing the training, the student must have knowledge of 1. About basic cooling and heat pump technology 2. About the processes surrounding cooling and heat pump technology and about different heating systems 3. In industry terminology and overall system understanding 4. About pressure testing, leak detection and recurring checks and reporting to the relevant authority 5. About calculations based on cooling and heating needs 6. In drawing standards 7. About approach to report writing as well as English written and oral communication and technical manuals. 8. About different energy solutions, energy sources, heating sources and different energy technologies 9. About different climate and pipe systems, heat pumps and room coolers. 10. About which laws, standards and regulations apply to the industry 11. About different communication strategies and about business acumen.","After completing the education, the student must have the skills to 1. Be able to independently install a cooling and heat pump system and perform calculations of cooling and heating needs. 2. Being able to independently handle and apply the right type of connection to different systems and solutions. 3. Being able to independently project and choose, based on an understanding of the effect, the best solution for a facility for the right location. 4. To identify, plan and analyze different energy solutions 5. To independently program and monitor different thermostats 6. To be able to independently perform maintenance and troubleshooting in cooling and heating systems as well as to design and dimension complete cooling and heating systems 7. To independently read, interpret and apply industry-relevant drawings 8. To be able to independently read, interpret and apply technical manuals 9. To identify, analyze and independently be able to apply a suitable communication strategy.","After completing the education, the student must have the skills to independently/with responsibility to/ability to 1. To be able to work independently with different types of pumps and aggregates in cooling and heat pump systems. 2. To be able to independently plan and choose different material choices and aggregate choices that are best suited based on different conditions. 3. To independently understand and apply the legislation that applies within the industry 4. To independently communicate verbally and in writing in English 5. To be able to independently plan for, analyze needs and implement renewable energy solutions 6. To be able to respond to customers and suppliers with an appropriate communication method 7. To independently identify, plan, analyze and commission different cooling and heat pump units. 8. To be able to handle and use a manometer stand independently. 9. To independently analyze and work preventively with maintenance and carry out troubleshooting.",5,713
